t,NHS.region,date,deaths_adj,hosp_adm_adj,known_hosp_beds_adj,icu_bed_adj
626,North East and Yorkshire,2021-09-18,0.722771989931666,0.723371903161255,0.584394162056763,0.800540480964111
626,North West,2021-09-18,0.855424322265303,0.842458102823021,0.775649151683885,0.805545310143746
626,South East,2021-09-18,0.767972084104829,0.572070265180163,0.441866009320793,0.513763028420604
626,South West,2021-09-18,0.770316786073936,0.809603158036238,0.512119835941651,0.746689023697406
627,East of England,2021-09-19,1.0302447259676,0.691063651419302,0.654775219733426,0.804661543793848
627,London,2021-09-19,0.741068323736966,0.629757160356646,0.760297935262,0.758052989862623
627,Midlands,2021-09-19,0.730000594349245,0.564918775491257,0.55887371619598,0.753264113828631
627,North East and Yorkshire,2021-09-19,0.739533115135659,0.699695253489003,0.584670666879165,0.79261310844575
627,North West,2021-09-19,0.826883288201901,0.819313132829218,0.767369633281275,0.799119294522949
627,South East,2021-09-19,0.750788527641051,0.561426259668101,0.430975675907543,0.51581441503618
627,South West,2021-09-19,0.801929331437747,0.770141447779881,0.500778732289105,0.740547969558275
628,East of England,2021-09-20,1.00853379669934,0.679571621406468,0.642729811525489,0.761785288660262
628,London,2021-09-20,0.765136690790193,0.626628340234559,0.752966735105354,0.751707232142088
628,Midlands,2021-09-20,0.736255030360982,0.572282992841028,0.553216583960874,0.754496189791163
628,North East and Yorkshire,2021-09-20,0.720128372145275,0.705421403481552,0.580637619459359,0.782359272611259
628,North West,2021-09-20,0.850067183369709,0.778023301437063,0.757875398846996,0.799924774637634
628,South East,2021-09-20,0.753835408074601,0.550564909500527,0.424631735106495,0.515024362420679
628,South West,2021-09-20,0.805042833984495,0.758129433670518,0.489082344883168,0.746567820270784
629,East of England,2021-09-21,0.955015775646124,0.655264811180189,0.629118389964845,0.775346237544102
629,London,2021-09-21,0.799790848085799,0.611119124510272,0.747320562532727,0.744341813008847
629,Midlands,2021-09-21,0.717005224926188,0.570861450307151,0.550170807287638,0.751394212258996
629,North East and Yorkshire,2021-09-21,0.721695245323353,0.708964050064089,0.589381108776319,0.782802777999424
629,North West,2021-09-21,0.816706948602473,0.792402281366719,0.752447966727462,0.800805492051178
629,South East,2021-09-21,0.751360223460774,0.543691925911577,0.423346526555159,0.51424087055163
629,South West,2021-09-21,0.772651895921496,0.736268390069349,0.475766246724912,0.752777350572438
630,East of England,2021-09-22,0.893699901998683,0.646681235589976,0.615323869092524,0.811980966665021
630,London,2021-09-22,0.802665256285133,0.628248982853488,0.741855254233112,0.737995967561448
630,Midlands,2021-09-22,0.741328945006044,0.570744714956586,0.545593559412521,0.744287320087465
630,North East and Yorkshire,2021-09-22,0.747859542730729,0.700176298531925,0.58948690002009,0.785309125220428
630,North West,2021-09-22,0.81365638409395,0.820797816785405,0.745762280348714,0.788012521164732
630,South East,2021-09-22,0.743139613127934,0.528628265899106,0.417913882912511,0.506126211577527
630,South West,2021-09-22,0.804225850058471,0.736197348974821,0.463496879303539,0.762028107129848
631,East of England,2021-09-23,0.830749585499518,0.615259265216139,0.597158028669614,0.79021122861903
631,London,2021-09-23,0.794265074657967,0.622263550361238,0.737930067835578,0.728302764758234
631,Midlands,2021-09-23,0.759118440779668,0.552727940993185,0.539794585270816,0.735348804521524
631,North East and Yorkshire,2021-09-23,0.733362673597322,0.694506902609913,0.592648362088518,0.78985093881714
631,North West,2021-09-23,0.783851594407372,0.78889827055622,0.746483802232765,0.782407237460219
631,South East,2021-09-23,0.766541790351739,0.526947548287425,0.418740314376304,0.499733235939
631,South West,2021-09-23,0.817852640404312,0.732040460460421,0.448583460731118,0.767852000735998
632,East of England,2021-09-24,0.816222424169372,0.602390341566568,0.582789482337624,0.783173291998185
632,London,2021-09-24,0.850332864383015,0.654756738425709,0.737618864301348,0.720371760150565
632,Midlands,2021-09-24,0.721232246698188,0.544868728651377,0.536122843095524,0.724449798317445
632,North East and Yorkshire,2021-09-24,0.68020863239175,0.699860709489623,0.595467913154399,0.797929545086742
632,North West,2021-09-24,0.766691617483574,0.789763592235488,0.751540605643804,0.789652631543004
632,South East,2021-09-24,0.784444610341768,0.554872573592974,0.421898043419299,0.498229985069266
632,South West,2021-09-24,0.843059075223369,0.736308753689226,0.44121457621845,0.771458698245222
633,East of England,2021-09-25,0.781994559535448,0.580124808220797,0.568382409662337,0.763446500141466
633,London,2021-09-25,0.885209306801811,0.629445545557044,0.737359273870088,0.712947069143765
633,Midlands,2021-09-25,0.727714862490951,0.554644104677387,0.533931939439131,0.719425194673903
633,North East and Yorkshire,2021-09-25,0.670374221533691,0.690827592281446,0.594646885574475,0.804939151986966
633,North West,2021-09-25,0.766730947417916,0.759689273584786,0.754756950724889,0.788436722469873
633,South East,2021-09-25,0.752927984943499,0.551711279605055,0.426607473801989,0.498522401782482
633,South West,2021-09-25,0.843560515708358,0.753370421372014,0.435523167413564,0.759485553527093
634,East of England,2021-09-26,0.740574020770931,0.597816444364361,0.560137131388681,0.744048650015366
634,London,2021-09-26,0.903967426074679,0.627920994495748,0.73861590639766,0.710126897185064
634,Midlands,2021-09-26,0.706991023118403,0.555184204830943,0.531026246749845,0.712339214299216
634,North East and Yorkshire,2021-09-26,0.666365911420697,0.711262959515451,0.596490510053474,0.814644734186922
634,North West,2021-09-26,0.752598839207362,0.760989454508171,0.752582520600877,0.784071958740127
634,South East,2021-09-26,0.780981333992678,0.561027510284269,0.43075275987347,0.494137175245294
634,South West,2021-09-26,0.824916975353893,0.74498959048781,0.435422488969116,0.756010073113985
635,East of England,2021-09-27,0.711146995456104,0.597942512285667,0.558442245979312,0.758357082886088
635,London,2021-09-27,0.906391585266944,0.633428205415029,0.740748963391415,0.711217054482435
635,Midlands,2021-09-27,0.698705638955846,0.554784598567747,0.526752012684641,0.70245415060249
635,North East and Yorkshire,2021-09-27,0.671772800005192,0.710844126527117,0.601051769350156,0.825471525856194
635,North West,2021-09-27,0.710700679262866,0.775787521979364,0.750525732442156,0.770686755820972
635,South East,2021-09-27,0.77035356665277,0.539862270154542,0.431768623293272,0.488184117234597
635,South West,2021-09-27,0.830097503497137,0.761544632709491,0.437475246846672,0.754595057726633
636,East of England,2021-09-28,0.719405815180727,0.596333911120501,0.552994726814811,0.76801762568443
636,London,2021-09-28,0.931521973132213,0.631382948319028,0.740812102960197,0.71229305058844
636,Midlands,2021-09-28,0.710182290121854,0.554795620460323,0.521343261516731,0.691586964452562
636,North East and Yorkshire,2021-09-28,0.664079430188273,0.696902191408779,0.591740396471814,0.818288299501733
636,North West,2021-09-28,0.745648720348553,0.782134686211866,0.748610154296926,0.752790854705585
636,South East,2021-09-28,0.737161198930778,0.531337903464846,0.431056380180201,0.482830338164793
636,South West,2021-09-28,0.853605808121478,0.753422451502023,0.438054213814683,0.729924749624145
637,East of England,2021-09-29,0.740397301313189,0.571309545459413,0.545801848149676,0.74611883127522
637,London,2021-09-29,0.951513805740441,0.616277675893502,0.741335887470877,0.713395597810916
637,Midlands,2021-09-29,0.687981985430085,0.575661531789554,0.521890875877854,0.686100873037924
637,North East and Yorkshire,2021-09-29,0.646224311186495,0.699495771906504,0.592992763055929,0.82070089301925
637,North West,2021-09-29,0.730422907544623,0.757549247143773,0.745311029161721,0.73981562256902
637,South East,2021-09-29,0.725960819208246,0.555984301249633,0.43801815301436,0.488125559951878
637,South West,2021-09-29,0.858462730053303,0.741244832263492,0.440566892307754,0.708691092429792
638,East of England,2021-09-30,0.748827159115558,0.56932827244813,0.543585128411815,0.742218451478107
638,London,2021-09-30,0.960307747150549,0.636217730899589,0.744109591579233,0.716371846060243
638,Midlands,2021-09-30,0.668938131894019,0.595280624364762,0.522176245632741,0.67979283251427
638,North East and Yorkshire,2021-09-30,0.671270060869158,0.70764438536871,0.590246829027009,0.820018314412872
638,North West,2021-09-30,0.7699476189359,0.786161318067215,0.734006012662971,0.71741371847592
638,South East,2021-09-30,0.74300329004074,0.565182554138492,0.44717227755787,0.496492652904825
638,South West,2021-09-30,0.844376219524266,0.753604607365246,0.445365312055244,0.689343644737048
639,East of England,2021-10-01,0.757318198425445,0.565297293666206,0.539327718069864,0.741611659074809
639,London,2021-10-01,0.922804356737507,0.606655618418201,0.7463294368865,0.725463345732187
639,Midlands,2021-10-01,0.673691905121043,0.609459046934598,0.525980818596326,0.679769488467688
639,North East and Yorkshire,2021-10-01,0.683253311204606,0.70457698547702,0.592796718091571,0.818635945012771
639,North West,2021-10-01,0.800275312065877,0.773018103684037,0.729565521587504,0.706551510634854
639,South East,2021-10-01,0.748873534013415,0.56405307811337,0.449373074053247,0.497824199475728
639,South West,2021-10-01,0.861402876147077,0.751634888021023,0.443689664247312,0.670251272623119
640,East of England,2021-10-02,0.785010923754766,0.573253635351167,0.535728144983147,0.764494474029458
640,London,2021-10-02,0.92510006674216,0.627270032982005,0.748139030579336,0.732213847010101
640,Midlands,2021-10-02,0.675167978641522,0.619366249946055,0.53161151400513,0.673978662063873
640,North East and Yorkshire,2021-10-02,0.695616283868014,0.726489942551965,0.601071005857123,0.811647236040704
640,North West,2021-10-02,0.811994601726128,0.773373911297638,0.72578322080288,0.707243362170158
640,South East,2021-10-02,0.749048946528207,0.567621072048668,0.451865630857989,0.495380350372317
640,South West,2021-10-02,0.878432311522459,0.747535072168493,0.446769073249601,0.6583995856923
641,East of England,2021-10-03,0.806353914832157,0.569492772496497,0.528323150475073,0.779853514872825
641,London,2021-10-03,0.915250728148175,0.630862934679592,0.750455470281031,0.732153287767266
641,Midlands,2021-10-03,0.690626112504569,0.634775126011539,0.538848940093419,0.67340069317274
641,North East and Yorkshire,2021-10-03,0.657344090071854,0.737306479343514,0.612093592844698,0.810558098067069
641,North West,2021-10-03,0.832625578747646,0.75230151051953,0.723525216238417,0.711761642251667
641,South East,2021-10-03,0.743347491651201,0.544708645717162,0.453258643112188,0.494821196156907
641,South West,2021-10-03,0.876381398479153,0.76962858151146,0.447734728961116,0.660824063565685
642,East of England,2021-10-04,0.808322797575741,0.583051433960174,0.521499286554938,0.784977418163256
642,London,2021-10-04,0.880808498008701,0.64336112740065,0.754580933463314,0.724514299891727
642,Midlands,2021-10-04,0.70974056338884,0.619908589694326,0.547402940830793,0.674268791670034
642,North East and Yorkshire,2021-10-04,0.666401848356253,0.741360687024961,0.623868865179449,0.819663471132593
642,North West,2021-10-04,0.861982096563133,0.722430334171281,0.720999937836255,0.7123506575784
642,South East,2021-10-04,0.790175060595912,0.563251783122978,0.457770719681958,0.499639239747045
642,South West,2021-10-04,0.880314438891787,0.790393215742089,0.45713808339088,0.661992280803679
643,East of England,2021-10-05,0.822882829163071,0.589503110132731,0.521502691046955,0.751799785589576
643,London,2021-10-05,0.856721807636117,0.649928870257097,0.760580628432971,0.716805057307101
643,Midlands,2021-10-05,0.72537659645507,0.632699299023349,0.558611023351757,0.675961562080844
643,North East and Yorkshire,2021-10-05,0.713572583823568,0.752465787357143,0.635123805157318,0.830781917761142
643,North West,2021-10-05,0.816302567656312,0.689775322934377,0.71610856429079,0.717543954255939
643,South East,2021-10-05,0.796119013542676,0.578078734327463,0.462728180815936,0.50644108899999
643,South West,2021-10-05,0.858202394081075,0.805490709434266,0.470859606811153,0.686065609823587
644,East of England,2021-10-06,0.830663146709961,0.630683684596717,0.525297292459715,0.746064672163403
644,London,2021-10-06,0.855051237485817,0.649619513454638,0.765083737380067,0.707371811486115
644,Midlands,2021-10-06,0.730218624687406,0.637829860857625,0.566247196151002,0.669395220437825
644,North East and Yorkshire,2021-10-06,0.768292636629086,0.77983879839187,0.64667557651104,0.833039655507957
644,North West,2021-10-06,0.839346753289635,0.66741444880533,0.717537382919558,0.728135224914365
644,South East,2021-10-06,0.813710801486155,0.574543947393454,0.464926688335082,0.514064100315806
644,South West,2021-10-06,0.835476151368317,0.817700471973136,0.484763136967572,0.703567802442693
645,East of England,2021-10-07,0.818648090129819,0.656686509845871,0.530291593743805,0.754179662347741
645,London,2021-10-07,0.870039596674847,0.61332785192411,0.767002955854786,0.693017708494849
645,Midlands,2021-10-07,0.745454771624792,0.638294394393848,0.575427415327604,0.668779826277382
645,North East and Yorkshire,2021-10-07,0.770788296163579,0.774016986528869,0.65973226842469,0.841427950134289
645,North West,2021-10-07,0.815070195648387,0.638552279017475,0.716605324791643,0.737303193550031
645,South East,2021-10-07,0.801220906954601,0.576121847366708,0.460967476340383,0.512025167179161
645,South West,2021-10-07,0.844400773136123,0.805795351929504,0.497309223813422,0.716232470957713
646,East of England,2021-10-08,0.831936188372659,0.709838754349969,0.544959324303625,0.765349555111356
646,London,2021-10-08,0.865603264367607,0.606489958538594,0.76304495009836,0.680064499537279
646,Midlands,2021-10-08,0.767620727133331,0.638297485515676,0.581097684124855,0.666971701810114
646,North East and Yorkshire,2021-10-08,0.804990476006852,0.770214825251993,0.669629984420148,0.845883270178622
646,North West,2021-10-08,0.817747568245465,0.608355566155321,0.702250036861641,0.732798839729172
646,South East,2021-10-08,0.812220600488377,0.585258023267324,0.464396400690231,0.5235066076583
646,South West,2021-10-08,0.820462780456057,0.804241485456768,0.512998320657976,0.734269883619402
647,East of England,2021-10-09,0.825171997700486,0.695197506218861,0.559905914589403,0.759828096044393
647,London,2021-10-09,0.817507298320587,0.59529698212674,0.760302096601657,0.666443903588869
