NeutTitreRelConvPlasma,Efficacy,Lower,Upper,NeutRatio_Reported,Study
0.921,82.0163027230001,78.880607401127,85.1519980448733,-0.0357403698031511,LogisticModel
0.922,82.0330528805945,78.8989723303615,85.1671334308275,-0.0352690789463706,LogisticModel
0.923,82.0497741841637,78.917303321424,85.1822450469034,-0.0347982989740879,LogisticModel
0.924,82.0664667076801,78.9356004696283,85.1973329457319,-0.0343280287798933,LogisticModel
0.925,82.0831305248617,78.9538638654392,85.2123971842843,-0.0338582672609674,LogisticModel
0.926,82.0997657091732,78.9720936067584,85.2274378115881,-0.0333890133180656,LogisticModel
0.927,82.116372333827,78.9902897817401,85.2424548859139,-0.0329202658555029,LogisticModel
0.928,82.1329504717843,79.0084524876811,85.2574484558874,-0.0324520237811379,LogisticModel
0.929,82.1495001957563,79.0265818136457,85.2724185778669,-0.0319842860063582,LogisticModel
0.93,82.1660215782054,79.0446778529912,85.2873653034197,-0.0315170514460649,LogisticModel
0.931,82.1825146913459,79.0627406986174,85.3022886840745,-0.0310503190186574,LogisticModel
0.932,82.1989796071454,79.0807704383366,85.3171887759541,-0.0305840876460186,LogisticModel
0.933,82.2154163973256,79.098767167676,85.3320656269751,-0.0301183562535,LogisticModel
0.934,82.2318251333635,79.1167309758732,85.3469192908538,-0.0296531237699066,LogisticModel
0.935,82.2482058864927,79.134661951182,85.3617498218034,-0.0291883891274822,LogisticModel
0.936,82.2645587277039,79.1525601866441,85.3765572687638,-0.0287241512618947,LogisticModel
0.937,82.2808837277465,79.1704257696311,85.391341685862,-0.0282604091122217,LogisticModel
0.938,82.2971809571292,79.1882587932205,85.406103121038,-0.0277971616209355,LogisticModel
0.939,82.3134504861213,79.2060593438194,85.4208416284232,-0.0273344077338891,LogisticModel
0.94,82.3296923847535,79.2238275097475,85.4355572597595,-0.0268721464003013,LogisticModel
0.941,82.3459067228192,79.2415633824834,85.450250063155,-0.0264103765727431,LogisticModel
0.942,82.3620935698754,79.2592670463642,85.4649200933866,-0.0259490972071226,LogisticModel
0.943,82.3782529952436,79.2769385932137,85.4795673972735,-0.0254883072626716,LogisticModel
0.944,82.3943850680108,79.2945781089929,85.4941920270288,-0.025028005701931,LogisticModel
0.945,82.4104898570309,79.3121856807013,85.5087940333604,-0.024568191490737,LogisticModel
0.946,82.4265674309249,79.3297613954207,85.5233734664292,-0.0241088635982072,LogisticModel
0.947,82.442617858083,79.3473053402204,85.5379303759455,-0.0236500209967266,LogisticModel
0.948,82.4586412066642,79.3648176023715,85.552464810957,-0.0231916626619337,LogisticModel
0.949,82.4746375445988,79.3822982673165,85.5669768218812,-0.0227337875727073,LogisticModel
0.95,82.4906069395881,79.3997474201631,85.5814664590131,-0.0222763947111522,LogisticModel
0.951,82.506549459106,79.417165148313,85.595933769899,-0.021819483062586,LogisticModel
0.952,82.5224651704,79.4345515344727,85.6103788063273,-0.0213630516155256,LogisticModel
0.953,82.5383541404918,79.4519066661949,85.6248016147887,-0.0209070993616736,LogisticModel
0.954,82.5542164361785,79.4692306271088,85.6392022452483,-0.0204516252959049,LogisticModel
0.955,82.5700521240337,79.4865235011431,85.6535807469243,-0.0199966284162536,LogisticModel
0.956,82.585861270408,79.5037853720412,85.6679371687747,-0.0195421077238999,LogisticModel
0.957,82.6016439414302,79.5210163254492,85.6822715574113,-0.0190880622231564,LogisticModel
0.958,82.6174002030086,79.5382164422885,85.6965839637287,-0.0186344909214556,LogisticModel
0.959,82.633130120831,79.555385807749,85.710874433913,-0.0181813928293364,LogisticModel
0.96,82.6488337603666,79.5725245055238,85.7251430152094,-0.0177287669604316,LogisticModel
0.961,82.6645111868664,79.5896326146817,85.7393897590511,-0.0172766123314547,LogisticModel
0.962,82.6801624653641,79.6067102210239,85.7536147097042,-0.0168249279621871,LogisticModel
0.963,82.6957876606772,79.623757405676,85.7678179156785,-0.0163737128754655,LogisticModel
0.964,82.711386837408,79.6407742493172,85.7819994254989,-0.0159229660971692,LogisticModel
0.965,82.7269600599441,79.6577608347587,85.7961592851296,-0.0154726866562074,LogisticModel
0.966,82.7425073924597,79.674717242109,85.8102975428104,-0.0150228735845067,LogisticModel
0.967,82.7580288989162,79.6916435534236,85.8244142444088,-0.0145735259169983,LogisticModel
0.968,82.7735246430634,79.7085398499549,85.8385094361718,-0.0141246426916063,LogisticModel
0.969,82.7889946884399,79.7254062099217,85.8525831669581,-0.0136762229492347,LogisticModel
0.97,82.8044390983747,79.7422427159289,85.8666354808204,-0.0132282657337552,LogisticModel
0.971,82.8198579359873,79.7590494447044,85.8806664272702,-0.0127807700919951,LogisticModel
0.972,82.8352512641891,79.7758264784736,85.8946760499046,-0.0123337350737254,LogisticModel
0.973,82.8506191456841,79.7925738953281,85.9086643960401,-0.0118871597316481,LogisticModel
0.974,82.8659616429697,79.8092917751487,85.9226315107908,-0.0114410431213845,LogisticModel
0.975,82.8812788183377,79.8259801954457,85.9365774412298,-0.0109953843014632,LogisticModel
0.976,82.896570733875,79.8426392358942,85.9505022318557,-0.0105501823333082,LogisticModel
0.977,82.9118374514644,79.8592689749352,85.9644059279936,-0.0101054362812269,LogisticModel
0.978,82.9270790327858,79.8758694884047,85.9782885771669,-0.00966114521239857,LogisticModel
0.979,82.9422955393167,79.8924408562572,85.9921502223762,-0.00921730819686218,LogisticModel
0.98,82.9574870323331,79.9089831546093,86.0059909100569,-0.00877392430750515,LogisticModel
0.981,82.9726535729105,79.9254964623566,86.0198106834643,-0.0083309926200515,LogisticModel
0.982,82.9877952219244,79.9419808540235,86.0336095898252,-0.00788851221305034,LogisticModel
0.983,83.0029120400515,79.9584364067224,86.0473876733805,-0.00744648216786438,LogisticModel
0.984,83.0180040877702,79.9748631989502,86.0611449765901,-0.00700490156865849,LogisticModel
0.985,83.0330714253617,79.9912613048307,86.0748815458927,-0.00656376950238827,LogisticModel
0.986,83.0481141129107,80.0076308007919,86.0885974250294,-0.0061230850587888,LogisticModel
0.987,83.0631322103059,80.0239717630888,86.102292657523,-0.00568284733036327,LogisticModel
0.988,83.0781257772415,80.0402842657475,86.1159672887354,-0.00524305541237188,LogisticModel
0.989,83.0930948732171,80.0565683836549,86.1296213627794,-0.0048037084028206,LogisticModel
0.99,83.1080395575395,80.0728241924954,86.1432549225836,-0.00436480540245009,LogisticModel
0.991,83.1229598893225,80.0890517679798,86.1568680106652,-0.00392634551472468,LogisticModel
0.992,83.1378559274885,80.1052511816873,86.1704606732896,-0.00348832784582135,LogisticModel
0.993,83.1527277307687,80.121422510396,86.1840329511414,-0.00305075150461883,LogisticModel
0.994,83.1675753577043,80.137565825768,86.1975848896405,-0.00261361560268669,LogisticModel
0.995,83.1823988666469,80.1536812040449,86.211116529249,-0.00217691925427455,LogisticModel
0.996,83.1971983157598,80.1697687150109,86.2246279165087,-0.00174066157630127,LogisticModel
0.997,83.211973763018,80.1858284343883,86.2381190916477,-0.00130484168834428,LogisticModel
0.998,83.2267252662098,80.2018604349287,86.2515900974908,-0.000869458712628891,LogisticModel
0.999,83.2414528829369,80.2178647890947,86.2650409767791,-0.000434511774017692,LogisticModel
1,83.2561566706156,80.2338415670083,86.2784717742229,0,LogisticModel
1.001,83.2708366864772,80.2497908427303,86.2918825302241,0.000434077479318593,LogisticModel
1.002,83.2854929875691,80.2657126893887,86.3052732857494,0.000867721531226913,LogisticModel
1.003,83.3001256307552,80.2816071756318,86.3186440858785,0.00130093302041807,LogisticModel
1.004,83.3147346727169,80.2974743740775,86.3319949713564,0.00173371280900053,LogisticModel
1.005,83.3293201699538,80.3133143571408,86.3453259827668,0.00216606175650763,LogisticModel
1.006,83.3438821787844,80.329127193389,86.3586371641797,0.00259798071990859,LogisticModel
1.007,83.3584207553466,80.3449129554405,86.3719285552526,0.00302947055361796,LogisticModel
1.008,83.3729359555988,80.3606717121417,86.385200199056,0.00346053210950649,LogisticModel
1.009,83.3874278353206,80.3764035355685,86.3984521350728,0.00389116623691048,LogisticModel
1.01,83.4018964501132,80.3921084947586,86.4116844054678,0.00432137378264258,LogisticModel
1.011,83.4163418554004,80.407786657877,86.4248970529236,0.00475115559100102,LogisticModel
1.012,83.430764106429,80.4234380969522,86.4380901159059,0.00518051250378032,LogisticModel
1.013,83.4451632582701,80.4390628817858,86.4512636347545,0.00560944536028039,LogisticModel
1.014,83.4595393658193,80.4546610767882,86.4644176548503,0.00603795499731718,LogisticModel
1.015,83.4738924837973,80.4702327557101,86.4775522118846,0.00646604224923168,LogisticModel
1.016,83.4882226667513,80.4857779838297,86.4906673496728,0.00689370794790046,LogisticModel
1.017,83.5025299690547,80.5012968306801,86.5037631074294,0.00732095292274456,LogisticModel
1.018,83.5168144449089,80.5167893664284,86.5168395233894,0.00774777800073995,LogisticModel
1.019,83.5310761483429,80.5322556548257,86.5298966418602,0.00817418400642636,LogisticModel
1.02,83.5453151332149,80.5476957655699,86.5429345008599,0.00860017176191757,LogisticModel
1.021,83.5595314532124,80.5631097672945,86.5559531391303,0.00902574208691021,LogisticModel
1.022,83.5737251618532,80.5784977254181,86.5689525982882,0.00945089579869394,LogisticModel
1.023,83.5878963124856,80.5938597087773,86.5819329161939,0.00987563371216012,LogisticModel
1.024,83.60204495829,80.6091957816461,86.594894134934,0.010299956639812,LogisticModel
1.025,83.6161711522785,80.6245060125255,86.6078362920315,0.0107238653917731,LogisticModel
1.026,83.6302749472963,80.6397904665527,86.6207594280399,0.0111473607757974,LogisticModel
1.027,83.644356396022,80.6550492111274,86.6336635809167,0.0115704435972782,LogisticModel
1.028,83.6584155509686,80.6702823099845,86.6465487919527,0.0119931146592568,LogisticModel
1.029,83.6724524644836,80.685489831813,86.6594150971543,0.0124153747624329,LogisticModel
1.03,83.6864671887503,80.7006718400299,86.6722625374708,0.0128372247051721,LogisticModel
1.031,83.7004597757881,80.7158283995563,86.6850911520199,0.0132586652835165,LogisticModel
1.032,83.7144302774529,80.7309595759059,86.697900979,0.0136796972911925,LogisticModel
1.033,83.7283787454385,80.7460654353591,86.710692055518,0.0141003215196205,LogisticModel
1.034,83.7423052312764,80.7611460387533,86.7234644237996,0.0145205387579236,LogisticModel
1.035,83.7562097863371,80.7762014566498,86.7362181160244,0.0149403497929365,LogisticModel
1.036,83.7700924618302,80.7912317461856,86.7489531774748,0.0153597554092141,LogisticModel
1.037,83.7839533088055,80.8062369760164,86.7616696415947,0.0157787563890409,LogisticModel
1.038,83.7977923781533,80.8212172072294,86.7743675490772,0.016197353512439,LogisticModel
1.039,83.8116097206052,80.8361725052984,86.7870469359121,0.0166155475571774,LogisticModel
1.04,83.8254053867347,80.8511029331885,86.7997078402808,0.0170333392987803,LogisticModel
1.041,83.8391794269576,80.8660085540881,86.812350299827,0.0174507295105361,LogisticModel
1.042,83.852931891533,80.8808894286077,86.8249743544583,0.0178677189635056,LogisticModel
1.043,83.8666628305637,80.8957456222488,86.8375800388787,0.0182843084265308,LogisticModel
1.044,83.8803722939968,80.9105771975364,86.8501673904573,0.0187004986662433,LogisticModel
1.045,83.8940603316244,80.9253842138161,86.8627364494327,0.0191162904470728,LogisticModel
1.046,83.907726993084,80.9401667363677,86.8752872498003,0.0195316845312554,LogisticModel
1.047,83.9213723278594,80.9549248253992,86.8878198303197,0.0199466816788423,LogisticModel
1.048,83.9349963852811,80.9696585436719,86.9003342268903,0.0203612826477078,LogisticModel
1.049,83.9485992145269,80.9843679509028,86.912830478151,0.0207754881935578,LogisticModel
1.05,83.9621808646227,80.9990531099006,86.9253086193447,0.021189299069938,LogisticModel
1.051,83.9757413844427,81.0137140804393,86.937768688446,0.0216027160282422,LogisticModel
1.052,83.9892808227104,81.0283509271987,86.9502107182222,0.0220157398177202,LogisticModel
1.053,84.0027992279991,81.0429637046589,86.9626347513392,0.0224283711854865,LogisticModel
1.054,84.0162966487321,81.0575524785905,86.9750408188737,0.0228406108765277,LogisticModel
1.055,84.0297731331838,81.0721173061528,86.9874289602149,0.0232524596337114,LogisticModel
1.056,84.0432287294801,81.0866582486465,86.9997992103137,0.0236639181977934,LogisticModel
1.057,84.0566634855987,81.101175365291,87.0121516059064,0.0240749873074262,LogisticModel
1.058,84.0700774493701,81.1156687164566,87.0244861822837,0.0244856676991669,LogisticModel
1.059,84.083470668478,81.1301383611555,87.0368029758004,0.024895960107485,LogisticModel
1.06,84.0968431904596,81.1445843603261,87.049102020593,0.0253058652647702,LogisticModel
1.061,84.1101950627066,81.1590067722839,87.0613833531292,0.0257153839013406,LogisticModel
1.062,84.1235263324655,81.1734056542104,87.0736470107207,0.0261245167454502,LogisticModel
1.063,84.1368370468384,81.1877810655284,87.0858930281483,0.0265332645232967,LogisticModel
1.064,84.1501272527831,81.2021330654667,87.0981214400995,0.0269416279590293,LogisticModel
1.065,84.1633969971141,81.2164617136658,87.1103322805624,0.0273496077747565,LogisticModel
1.066,84.176646326503,81.2307670662167,87.1225255867893,0.0277572046905534,LogisticModel
1.067,84.189875287479,81.2450491799327,87.1347013950254,0.0281644194244699,LogisticModel
1.068,84.2030839264295,81.2593081166262,87.1468597362329,0.0285712526925376,LogisticModel
1.069,84.2162722896007,81.273543930543,87.1590006486583,0.028977705208778,LogisticModel
1.07,84.2294404230978,81.2877566807134,87.1711241654823,0.0293837776852096,LogisticModel
1.071,84.2425883728862,81.301946423796,87.1832303219764,0.0297894708318556,LogisticModel
1.072,84.2557161847914,81.3161132170977,87.1953191524852,0.0301947853567512,LogisticModel
1.073,84.2688239044998,81.3302571181655,87.2073906908342,0.0305997219659511,LogisticModel
1.074,84.2819115775593,81.3443781802339,87.2194449748847,0.0310042813635367,LogisticModel
1.075,84.2949792493797,81.3584764651024,87.2314820336569,0.0314084642516241,LogisticModel
1.076,84.3080269652332,81.3725520259794,87.2435019044869,0.0318122713303703,LogisticModel
1.077,84.3210547702551,81.3866049189543,87.2555046215559,0.0322157032979816,LogisticModel
1.078,84.3340627094442,81.4006352012566,87.2674902176318,0.0326187608507198,LogisticModel
1.079,84.3470508276632,81.4146429255088,87.2794587298177,0.0330214446829107,LogisticModel
1.08,84.3600191696396,81.4286281509127,87.2914101883666,0.0334237554869496,LogisticModel
1.081,84.3729677799658,81.4425909314382,87.3033446284934,0.0338256939533103,LogisticModel
1.082,84.3858967030997,81.4565313234075,87.3152620827919,0.0342272607705506,LogisticModel
1.083,84.3988059833654,81.4704493792464,87.3271625874845,0.0346284566253203,LogisticModel
1.084,84.4116956649537,81.484345156873,87.3390461730345,0.0350292822023681,LogisticModel
1.085,84.4245657919224,81.4982187091105,87.3509128747343,0.0354297381845483,LogisticModel
1.086,84.4374164081968,81.5120700905972,87.3627627257963,0.0358298252528281,LogisticModel
1.087,84.4502475575704,81.5258993567128,87.3745957584279,0.0362295440862945,LogisticModel
1.088,84.4630592837053,81.5397065619105,87.3864120055001,0.036628895362161,LogisticModel
